Season,Week,Celebrity,Method,JudgeScore,EstFanVotePct,IsEliminated,ResultStatus,Confidence
20,3,Willow Shields,Percent,32.0,0.10314585952749053,False,Success,0.1989389920424403
20,3,Riker Lynch,Percent,34.0,0.09269130537885542,False,Success,0.1989389920424403
20,3,Rumer Willis,Percent,33.0,0.09477710631453504,False,Success,0.1989389920424403
20,3,Nastia Liukin,Percent,34.0,0.12726436380044726,False,Success,0.1989389920424403
20,3,Michael Sam,Percent,24.0,0.13892479848212697,False,Success,0.1989389920424403
20,3,Robert Herjavec,Percent,29.0,0.07820849221194111,False,Success,0.1989389920424403
20,3,Charlotte McKinney,Percent,22.0,0.012233633542362262,True,Success,0.1989389920424403
20,3,Noah Galloway,Percent,30.0,0.08408429461136148,False,Success,0.1989389920424403
20,3,Patti LaBelle,Percent,22.0,0.10074528944767594,False,Success,0.1989389920424403
20,3,Chris Soules,Percent,28.0,0.08856186145340732,False,Success,0.1989389920424403
20,4,Suzanne Somers,Percent,28.0,0.10275141962754442,False,Success,0.04809233728759218
20,4,Willow Shields,Percent,39.0,0.1258834802380207,False,Success,0.04809233728759218
20,4,Riker Lynch,Percent,34.0,0.10322431365041337,False,Success,0.04809233728759218
20,4,Rumer Willis,Percent,35.0,0.10922203634675838,False,Success,0.04809233728759218
20,4,Nastia Liukin,Percent,36.0,0.1342821354800902,False,Success,0.04809233728759218
20,4,Michael Sam,Percent,30.0,0.011527408233845148,True,Success,0.04809233728759218
20,4,Robert Herjavec,Percent,34.0,0.0843035449336602,False,Success,0.04809233728759218
20,4,Noah Galloway,Percent,32.0,0.10764516187195447,False,Success,0.04809233728759218
20,4,Patti LaBelle,Percent,30.0,0.08832985929403181,False,Success,0.04809233728759218
20,4,Chris Soules,Percent,27.0,0.13283064032368128,False,Success,0.04809233728759218
20,5,Suzanne Somers,Percent,28.0,0.009185530197706144,True,Success,0.16806722689075632
20,5,Willow Shields,Percent,34.0,0.13402228925509221,False,Success,0.16806722689075632
20,5,Riker Lynch,Percent,38.0,0.11550653933894658,False,Success,0.16806722689075632
20,5,Rumer Willis,Percent,39.0,0.11631534693032256,False,Success,0.16806722689075632
20,5,Nastia Liukin,Percent,38.0,0.16488778982732924,False,Success,0.16806722689075632
20,5,Robert Herjavec,Percent,24.0,0.1208867609772841,False,Success,0.16806722689075632
20,5,Noah Galloway,Percent,28.0,0.11408204020718102,False,Success,0.16806722689075632
20,5,Patti LaBelle,Percent,27.0,0.10774489842812487,False,Success,0.16806722689075632
20,5,Chris Soules,Percent,27.0,0.11736880483801333,False,Success,0.16806722689075632
20,6,Willow Shields,Percent,36.5,0.15984506295322223,False,Success,0.2510460251046025
20,6,Riker Lynch,Percent,38.0,0.13877086930557095,False,Success,0.2510460251046025
20,6,Rumer Willis,Percent,35.5,0.14337272800670675,False,Success,0.2510460251046025
20,6,Nastia Liukin,Percent,36.5,0.174140179597297,False,Success,0.2510460251046025
20,6,Robert Herjavec,Percent,33.5,0.124461865064123,False,Success,0.2510460251046025
20,6,Noah Galloway,Percent,34.0,0.130148579464255,False,Success,0.2510460251046025
20,6,Patti LaBelle,Percent,34.0,0.008657451609256668,True,Success,0.2510460251046025
20,6,Chris Soules,Percent,35.0,0.12060326399956857,False,Success,0.2510460251046025
20,7,Willow Shields,Percent,39.0,0.015356778285436145,True,Success,0.05743825387708214
20,7,Riker Lynch,Percent,37.0,0.1594488999827929,False,Success,0.05743825387708214
20,7,Rumer Willis,Percent,37.0,0.15670978070700686,False,Success,0.05743825387708214
20,7,Nastia Liukin,Percent,41.0,0.17620427754396825,False,Success,0.05743825387708214
20,7,Robert Herjavec,Percent,31.0,0.1716860021680797,False,Success,0.05743825387708214
20,7,Noah Galloway,Percent,38.0,0.15130612993488612,False,Success,0.05743825387708214
20,7,Chris Soules,Percent,31.0,0.1692881313778301,False,Success,0.05743825387708214
20,8,Riker Lynch,Percent,39.0,0.1854737922061384,False,Success,0.5586592178770949
20,8,Rumer Willis,Percent,40.0,0.18202503201309747,False,Success,0.5586592178770949
20,8,Nastia Liukin,Percent,38.0,0.22479299856875987,False,Success,0.5586592178770949
20,8,Robert Herjavec,Percent,31.0,0.09031374654428877,True,Success,0.5586592178770949
20,8,Noah Galloway,Percent,31.5,0.193096313756808,False,Success,0.5586592178770949
20,8,Chris Soules,Percent,32.0,0.12429811691090747,True,Success,0.5586592178770949
20,9,Riker Lynch,Percent,40.0,0.29939719595744024,False,Success,0.15067805123053743
20,9,Rumer Willis,Percent,39.0,0.30781169376857437,False,Success,0.15067805123053743
20,9,Nastia Liukin,Percent,40.0,0.0598787121431909,True,Success,0.15067805123053743
20,9,Noah Galloway,Percent,38.0,0.33291239813079465,False,Success,0.15067805123053743
20,10,Riker Lynch,Percent,40.0,0.35281059628283007,False,No Elimination,0.0
20,10,Rumer Willis,Percent,40.0,0.3436040514708863,False,No Elimination,0.0
20,10,Noah Galloway,Percent,36.0,0.3035853522462837,False,No Elimination,0.0
21,1,Gary Busey,Percent,15.0,0.05719935501382655,False,No Elimination,0.0
21,1,Alexa PenaVega,Percent,22.0,0.08323546608504033,False,No Elimination,0.0
21,1,Carlos PenaVega,Percent,23.0,0.08397056170151848,False,No Elimination,0.0
21,1,Victor Espinoza,Percent,15.0,0.09422688641530352,False,No Elimination,0.0
21,1,Alek Skarlatos,Percent,22.0,0.08164389972644238,False,No Elimination,0.0
21,1,Chaka Khan,Percent,13.0,0.06272941999522823,False,No Elimination,0.0
21,1,Andy Grammer,Percent,21.0,0.08185887520861296,False,No Elimination,0.0
21,1,Tamar Braxton,Percent,23.0,0.07700704768513737,False,No Elimination,0.0
21,1,Nick Carter,Percent,24.0,0.07904488870520437,False,No Elimination,0.0
21,1,Hayes Grier,Percent,21.0,0.08683193695817788,False,No Elimination,0.0
21,1,Bindi Irwin,Percent,24.0,0.08531240102256672,False,No Elimination,0.0
21,1,Kim Zolciak-Biermann,Percent,12.0,0.07167740778180327,False,No Elimination,0.0
21,1,Paula Deen,Percent,15.0,0.05526185370113793,False,No Elimination,0.0
21,2,Gary Busey,Percent,16.5,0.07710941003959934,False,Success,0.390625
21,2,Alexa PenaVega,Percent,23.0,0.08291657828751237,False,Success,0.390625
21,2,Carlos PenaVega,Percent,22.5,0.08371599862762512,False,Success,0.390625
21,2,Victor Espinoza,Percent,18.5,0.08387899638818834,True,Success,0.390625
21,2,Alek Skarlatos,Percent,22.5,0.09003552560213134,False,Success,0.390625
21,2,Chaka Khan,Percent,15.0,0.021153369605795308,True,Success,0.390625
21,2,Andy Grammer,Percent,22.0,0.0838574417068087,False,Success,0.390625
21,2,Tamar Braxton,Percent,24.5,0.08081761966705078,False,Success,0.390625
21,2,Nick Carter,Percent,22.5,0.07705356731311638,False,Success,0.390625
21,2,Hayes Grier,Percent,22.5,0.09037420146673511,False,Success,0.390625
21,2,Bindi Irwin,Percent,24.0,0.09213472492914002,False,Success,0.390625
21,2,Kim Zolciak-Biermann,Percent,18.5,0.07569679610188877,False,Success,0.390625
21,2,Paula Deen,Percent,18.5,0.061255770264408406,False,Success,0.390625
21,3,Gary Busey,Percent,25.0,0.06784862451231449,False,No Elimination,0.0
21,3,Alexa PenaVega,Percent,36.0,0.09873209030322572,False,No Elimination,0.0
21,3,Carlos PenaVega,Percent,31.0,0.09960404465395253,False,No Elimination,0.0
21,3,Alek Skarlatos,Percent,33.0,0.09684420908105387,False,No Elimination,0.0
21,3,Andy Grammer,Percent,29.0,0.0970992082985384,False,No Elimination,0.0
21,3,Tamar Braxton,Percent,33.0,0.09134407655344731,False,No Elimination,0.0
21,3,Nick Carter,Percent,36.0,0.09376131902327754,False,No Elimination,0.0
21,3,Hayes Grier,Percent,30.0,0.10299814543237884,False,No Elimination,0.0
21,3,Bindi Irwin,Percent,32.0,0.10119570512333466,False,No Elimination,0.0
21,3,Kim Zolciak-Biermann,Percent,0.0,0.08502217420857379,False,No Elimination,0.0
21,3,Paula Deen,Percent,20.0,0.06555040280990282,False,No Elimination,0.0
21,4,Gary Busey,Percent,16.0,0.009479426823496402,True,Success,0.1736111111111111
21,4,Alexa PenaVega,Percent,21.0,0.09709545737413092,False,Success,0.1736111111111111
21,4,Carlos PenaVega,Percent,25.0,0.08369796852333992,False,Success,0.1736111111111111
21,4,Alek Skarlatos,Percent,24.0,0.0940420914453163,False,Success,0.1736111111111111
21,4,Andy Grammer,Percent,23.0,0.08692376214419567,False,Success,0.1736111111111111
21,4,Tamar Braxton,Percent,27.0,0.0876019839779458,False,Success,0.1736111111111111
21,4,Nick Carter,Percent,27.0,0.09468236673914045,False,Success,0.1736111111111111
21,4,Hayes Grier,Percent,27.0,0.09746964949661428,False,Success,0.1736111111111111
21,4,Bindi Irwin,Percent,28.0,0.09319431553063075,False,Success,0.1736111111111111
21,4,Kim Zolciak-Biermann,Percent,0.0,0.18214723448308018,False,Success,0.1736111111111111
21,4,Paula Deen,Percent,18.0,0.0736657434621093,False,Success,0.1736111111111111
21,5,Alexa PenaVega,Percent,40.0,0.10591851591869485,False,No Elimination,0.0
21,5,Carlos PenaVega,Percent,39.0,0.10685393732519187,False,No Elimination,0.0
21,5,Alek Skarlatos,Percent,29.0,0.10389322123822073,False,No Elimination,0.0
21,5,Andy Grammer,Percent,36.0,0.1041667811172169,False,No Elimination,0.0
21,5,Tamar Braxton,Percent,29.0,0.09799274984243592,False,No Elimination,0.0
21,5,Nick Carter,Percent,35.0,0.1005859364571803,False,No Elimination,0.0
21,5,Hayes Grier,Percent,30.0,0.11049508496245258,False,No Elimination,0.0
21,5,Bindi Irwin,Percent,37.0,0.10856145019406405,False,No Elimination,0.0
21,5,Kim Zolciak-Biermann,Percent,0.0,0.0912106943618376,False,No Elimination,0.0
21,5,Paula Deen,Percent,26.0,0.07032162858270523,False,No Elimination,0.0
21,6,Alexa PenaVega,Percent,30.0,0.1161622080652179,False,Success,0.19973368841544606
21,6,Carlos PenaVega,Percent,38.0,0.0975234744713649,False,Success,0.19973368841544606
21,6,Alek Skarlatos,Percent,30.0,0.10862844515220227,False,Success,0.19973368841544606
21,6,Andy Grammer,Percent,40.0,0.09613916812221553,False,Success,0.19973368841544606
21,6,Tamar Braxton,Percent,40.0,0.0866055996328985,False,Success,0.19973368841544606
21,6,Nick Carter,Percent,39.0,0.09166982838264195,False,Success,0.19973368841544606
21,6,Hayes Grier,Percent,32.0,0.10048401891859317,False,Success,0.19973368841544606
21,6,Bindi Irwin,Percent,40.0,0.10261790009249526,False,Success,0.19973368841544606
21,6,Kim Zolciak-Biermann,Percent,0.0,0.18809870840168855,False,Success,0.19973368841544606
21,6,Paula Deen,Percent,24.0,0.012070648760681745,True,Success,0.19973368841544606
21,7,Alexa PenaVega,Percent,27.5,0.09807840615005471,False,Success,0.023110700254217704
21,7,Carlos PenaVega,Percent,28.0,0.09850453292283295,False,Success,0.023110700254217704
21,7,Alek Skarlatos,Percent,26.5,0.12350076829933661,False,Success,0.023110700254217704
21,7,Andy Grammer,Percent,28.0,0.112712153801078,False,Success,0.023110700254217704
21,7,Tamar Braxton,Percent,27.0,0.11734731110120232,False,Success,0.023110700254217704
21,7,Nick Carter,Percent,27.0,0.10156334183807339,False,Success,0.023110700254217704
21,7,Hayes Grier,Percent,28.0,0.008264876552622345,True,Success,0.023110700254217704
21,7,Bindi Irwin,Percent,29.0,0.10205671305100572,False,Success,0.023110700254217704
21,7,Kim Zolciak-Biermann,Percent,0.0,0.23797189628379375,False,Success,0.023110700254217704
21,8,Alexa PenaVega,Percent,26.9998,0.13273844145202768,False,Success,0.08571428571428572
21,8,Carlos PenaVega,Percent,28.9998,0.11495257800366158,False,Success,0.08571428571428572
21,8,Alek Skarlatos,Percent,25.0,0.12424209361485886,False,Success,0.08571428571428572
21,8,Andy Grammer,Percent,23.9998,0.0149752579782054,True,Success,0.08571428571428572
21,8,Tamar Braxton,Percent,28.0,0.11467611747254577,False,Success,0.08571428571428572
21,8,Nick Carter,Percent,33.0,0.10891108301300725,False,Success,0.08571428571428572
21,8,Bindi Irwin,Percent,28.0,0.12499069099297055,False,Success,0.08571428571428572
21,8,Kim Zolciak-Biermann,Percent,0.0,0.264513737472723,False,Success,0.08571428571428572
21,9,Alexa PenaVega,Percent,30.0,0.010636300591946075,True,Success,0.015533333333333333
21,9,Carlos PenaVega,Percent,27.0,0.13638443841385048,False,Success,0.015533333333333333
21,9,Alek Skarlatos,Percent,25.5,0.13185151525030017,False,Success,0.015533333333333333
21,9,Tamar Braxton,Percent,24.5,0.15984055448504808,False,Success,0.015533333333333333
21,9,Nick Carter,Percent,27.5,0.13205843051608782,False,Success,0.015533333333333333
21,9,Bindi Irwin,Percent,30.0,0.11636629262239022,False,Success,0.015533333333333333
21,9,Kim Zolciak-Biermann,Percent,0.0,0.31286246812037694,False,Success,0.015533333333333333
21,10,Carlos PenaVega,Percent,31.5,0.17542979813006573,False,No Elimination,0.0
21,10,Alek Skarlatos,Percent,28.5,0.17056897747656855,False,No Elimination,0.0
21,10,Tamar Braxton,Percent,0.0,0.16088174898741567,False,No Elimination,0.0
21,10,Nick Carter,Percent,27.0,0.16513917005888928,False,No Elimination,0.0
21,10,Bindi Irwin,Percent,31.5,0.17823314487974243,False,No Elimination,0.0
21,10,Kim Zolciak-Biermann,Percent,0.0,0.14974716046731842,False,No Elimination,0.0
21,11,Carlos PenaVega,Percent,30.0,0.011189475470285445,True,Success,0.0041333333333333335
21,11,Alek Skarlatos,Percent,27.999899999999997,0.10941943327760657,False,Success,0.0041333333333333335
21,11,Tamar Braxton,Percent,0.0,0.35712180183736253,False,Success,0.0041333333333333335
21,11,Nick Carter,Percent,30.0,0.09066577236030876,False,Success,0.0041333333333333335
21,11,Bindi Irwin,Percent,30.0,0.08952879850073978,False,Success,0.0041333333333333335
21,11,Kim Zolciak-Biermann,Percent,0.0,0.3420747185536968,False,Success,0.0041333333333333335
22,1,Mischa Barton,Percent,16.0,0.08185681941643198,False,No Elimination,0.0
22,1,Kim Fields,Percent,20.0,0.07126048243732057,False,No Elimination,0.0
22,1,Jodie Sweetin,Percent,20.0,0.07904673580224422,False,No Elimination,0.0
22,1,Doug Flutie,Percent,15.0,0.0870532269054389,False,No Elimination,0.0
22,1,Von Miller,Percent,21.0,0.10987613634825841,False,No Elimination,0.0
22,1,Antonio Brown,Percent,21.0,0.10987613634825841,False,No Elimination,0.0
22,1,Paige VanZant,Percent,21.0,0.11498713741691004,False,No Elimination,0.0
22,1,Geraldo Rivera,Percent,13.0,0.05400738751137484,False,No Elimination,0.0
22,1,Nyle DiMarco,Percent,23.0,0.07959979641699541,False,No Elimination,0.0
22,1,Ginger Zee,Percent,23.0,0.07362580509895583,False,No Elimination,0.0
22,1,Wanya Morris,Percent,23.0,0.0751017293087007,False,No Elimination,0.0
22,1,Marla Maples,Percent,21.0,0.06370860698911074,False,No Elimination,0.0
22,2,Mischa Barton,Percent,15.0,0.09185408166993483,False,Success,0.5033557046979866
22,2,Kim Fields,Percent,19.0,0.0785219389867703,False,Success,0.5033557046979866
22,2,Jodie Sweetin,Percent,21.0,0.07857460753795027,False,Success,0.5033557046979866
22,2,Doug Flutie,Percent,20.0,0.09121560347229524,False,Success,0.5033557046979866
22,2,Von Miller,Percent,20.0,0.11767581597362493,False,Success,0.5033557046979866
22,2,Antonio Brown,Percent,19.0,0.10122516753443019,False,Success,0.5033557046979866
22,2,Paige VanZant,Percent,24.0,0.12737038205990106,False,Success,0.5033557046979866
22,2,Geraldo Rivera,Percent,13.0,0.010667303029876288,True,Success,0.5033557046979866
22,2,Nyle DiMarco,Percent,20.0,0.07917758213585925,False,Success,0.5033557046979866
22,2,Ginger Zee,Percent,21.0,0.0785242185872531,False,Success,0.5033557046979866
22,2,Wanya Morris,Percent,24.0,0.07833521060426815,False,Success,0.5033557046979866
22,2,Marla Maples,Percent,20.0,0.06685808840783639,False,Success,0.5033557046979866
22,3,Mischa Barton,Percent,18.0,0.010236303547740135,True,Success,0.2332814930015552
22,3,Kim Fields,Percent,22.0,0.07223107978337669,False,Success,0.2332814930015552
22,3,Jodie Sweetin,Percent,23.0,0.08804178815775526,False,Success,0.2332814930015552
22,3,Doug Flutie,Percent,20.0,0.10930477339459344,False,Success,0.2332814930015552
22,3,Von Miller,Percent,20.0,0.1353390059204572,False,Success,0.2332814930015552
22,3,Antonio Brown,Percent,20.0,0.1280740838537907,False,Success,0.2332814930015552
22,3,Paige VanZant,Percent,23.0,0.12996128792694758,False,Success,0.2332814930015552
22,3,Nyle DiMarco,Percent,25.0,0.0844170514749615,False,Success,0.2332814930015552
22,3,Ginger Zee,Percent,21.0,0.07978824681052633,False,Success,0.2332814930015552
22,3,Wanya Morris,Percent,24.0,0.08033792545172658,False,Success,0.2332814930015552
22,3,Marla Maples,Percent,21.0,0.08226845367812473,False,Success,0.2332814930015552
22,4,Kim Fields,Percent,32.0,0.0922024112607397,False,Success,0.25996533795493937
22,4,Jodie Sweetin,Percent,27.0,0.11835427361946906,False,Success,0.25996533795493937
22,4,Doug Flutie,Percent,24.0,0.1283989050340371,False,Success,0.25996533795493937
22,4,Von Miller,Percent,32.0,0.12726186996792446,False,Success,0.25996533795493937
22,4,Antonio Brown,Percent,35.0,0.12283571065454682,False,Success,0.25996533795493937
22,4,Paige VanZant,Percent,36.0,0.13947209080641804,False,Success,0.25996533795493937
22,4,Nyle DiMarco,Percent,34.0,0.09101250278106003,False,Success,0.25996533795493937
22,4,Ginger Zee,Percent,36.0,0.08341080276332839,False,Success,0.25996533795493937
22,4,Wanya Morris,Percent,35.0,0.08757557818328209,False,Success,0.25996533795493937
22,4,Marla Maples,Percent,28.0,0.009475854929194451,True,Success,0.25996533795493937
22,5,Kim Fields,Percent,28.0,0.08902806360942853,False,No Elimination,0.0
22,5,Jodie Sweetin,Percent,35.0,0.09875568593448467,False,No Elimination,0.0
22,5,Doug Flutie,Percent,28.0,0.10875845850693402,False,No Elimination,0.0
22,5,Von Miller,Percent,29.0,0.1372718696449342,False,No Elimination,0.0
22,5,Antonio Brown,Percent,26.0,0.1372718696449342,False,No Elimination,0.0
22,5,Paige VanZant,Percent,31.0,0.14365721131937492,False,No Elimination,0.0
22,5,Nyle DiMarco,Percent,37.0,0.09944664274400734,False,No Elimination,0.0
22,5,Ginger Zee,Percent,32.0,0.09198313897763293,False,No Elimination,0.0
22,5,Wanya Morris,Percent,30.0,0.09382705961826901,False,No Elimination,0.0
22,6,Kim Fields,Percent,24.0,0.10396185940398736,False,Success,0.2459016393442623
22,6,Jodie Sweetin,Percent,25.0,0.11204023185841573,False,Success,0.2459016393442623
22,6,Doug Flutie,Percent,21.0,0.014048908496794061,True,Success,0.2459016393442623
22,6,Von Miller,Percent,24.0,0.14382118758638987,False,Success,0.2459016393442623
22,6,Antonio Brown,Percent,27.0,0.1544972317976783,False,Success,0.2459016393442623
22,6,Paige VanZant,Percent,28.0,0.14771554869401468,False,Success,0.2459016393442623
22,6,Nyle DiMarco,Percent,25.0,0.11316347190527064,False,Success,0.2459016393442623
22,6,Ginger Zee,Percent,24.0,0.10294786608822097,False,Success,0.2459016393442623
22,6,Wanya Morris,Percent,29.0,0.10780369416922887,False,Success,0.2459016393442623
22,7,Kim Fields,Percent,26.0,0.042741355272521174,True,Success,0.2912621359223301
22,7,Jodie Sweetin,Percent,25.5,0.1352871054397061,False,Success,0.2912621359223301
22,7,Von Miller,Percent,26.0,0.12819087160132103,True,Success,0.2912621359223301
22,7,Antonio Brown,Percent,26.0,0.1639346807795597,False,Success,0.2912621359223301
22,7,Paige VanZant,Percent,27.5,0.16960143323118382,False,Success,0.2912621359223301
22,7,Nyle DiMarco,Percent,28.0,0.12679969891622878,False,Success,0.2912621359223301
22,7,Ginger Zee,Percent,27.5,0.11060922852129391,False,Success,0.2912621359223301
22,7,Wanya Morris,Percent,27.5,0.12283562623818539,False,Success,0.2912621359223301
22,8,Jodie Sweetin,Percent,30.0,0.019650322872342682,True,Success,0.1360544217687075
22,8,Antonio Brown,Percent,27.0,0.2189493262282735,False,Success,0.1360544217687075
22,8,Paige VanZant,Percent,28.0,0.23129128535198007,False,Success,0.1360544217687075
22,8,Nyle DiMarco,Percent,29.0,0.172997423599892,False,Success,0.1360544217687075
22,8,Ginger Zee,Percent,30.0,0.16374363105752324,False,Success,0.1360544217687075
22,8,Wanya Morris,Percent,25.0,0.19336801088998845,False,Success,0.1360544217687075
22,9,Antonio Brown,Percent,27.5,0.1790075493583066,True,Success,0.3374578177727784
22,9,Paige VanZant,Percent,29.5,0.2847494843343962,False,Success,0.3374578177727784
22,9,Nyle DiMarco,Percent,28.5,0.22403368426961967,False,Success,0.3374578177727784
22,9,Ginger Zee,Percent,28.0,0.21413021933718643,False,Success,0.3374578177727784
22,9,Wanya Morris,Percent,30.0,0.09807906270049145,True,Success,0.3374578177727784
22,10,Paige VanZant,Percent,29.666600000000003,0.42871616715302063,False,No Elimination,0.0
22,10,Nyle DiMarco,Percent,28.9998,0.29677858230634135,False,No Elimination,0.0
22,10,Ginger Zee,Percent,28.333199999999998,0.2745052505406381,False,No Elimination,0.0
23,1,Jake T. Austin,Percent,22.0,0.0844970263693664,False,No Elimination,0.0
23,1,Maureen McCormick,Percent,22.0,0.06034757755054238,False,No Elimination,0.0
23,1,Marilu Henner,Percent,27.0,0.05836235415267674,False,No Elimination,0.0
23,1,Ryan Lochte,Percent,24.0,0.10014455700229388,False,No Elimination,0.0
23,1,Calvin Johnson Jr.,Percent,26.0,0.10197129940192672,False,No Elimination,0.0
23,1,Laurie Hernandez,Percent,31.0,0.11583458867435932,False,No Elimination,0.0
23,1,Amber Rose,Percent,24.0,0.0720538572915088,False,No Elimination,0.0
23,1,Rick Perry,Percent,20.0,0.0540867451467703,False,No Elimination,0.0
23,1,James Hinchcliffe,Percent,31.0,0.07395227397123162,False,No Elimination,0.0
23,1,Babyface,Percent,26.0,0.06299667589915726,False,No Elimination,0.0
23,1,Vanilla Ice,Percent,25.0,0.06801417929492154,False,No Elimination,0.0
23,1,Jana Kramer,Percent,27.0,0.07812924114568497,False,No Elimination,0.0
23,1,Terra Jole,Percent,25.0,0.06960962409956006,False,No Elimination,0.0
23,2,Jake T. Austin,Percent,24.0,0.005967151184713401,True,Success,0.09276437847866419
23,2,Maureen McCormick,Percent,26.0,0.06815395744398461,False,Success,0.09276437847866419
23,2,Marilu Henner,Percent,27.0,0.06545962973798435,False,Success,0.09276437847866419
23,2,Ryan Lochte,Percent,24.0,0.10601062476860988,False,Success,0.09276437847866419
23,2,Calvin Johnson Jr.,Percent,28.0,0.09898985867168449,False,Success,0.09276437847866419
23,2,Laurie Hernandez,Percent,32.0,0.1152313535142452,False,Success,0.09276437847866419
23,2,Amber Rose,Percent,24.0,0.08026971238514524,False,Success,0.09276437847866419
23,2,Rick Perry,Percent,22.0,0.0834308635926054,False,Success,0.09276437847866419
23,2,James Hinchcliffe,Percent,29.0,0.07894625291275191,False,Success,0.09276437847866419
23,2,Babyface,Percent,30.0,0.06463943921257918,False,Success,0.09276437847866419
23,2,Vanilla Ice,Percent,26.0,0.0733571035424372,False,Success,0.09276437847866419
23,2,Jana Kramer,Percent,29.0,0.08822589789861798,False,Success,0.09276437847866419
23,2,Terra Jole,Percent,31.0,0.07131815513464107,False,Success,0.09276437847866419
23,3,Maureen McCormick,Percent,28.0,0.06781978120314464,False,Success,0.3125
23,3,Marilu Henner,Percent,28.0,0.06862500676381177,False,Success,0.3125
23,3,Ryan Lochte,Percent,25.0,0.11222883502456585,False,Success,0.3125
23,3,Calvin Johnson Jr.,Percent,32.0,0.1147071527313959,False,Success,0.3125
23,3,Laurie Hernandez,Percent,31.0,0.1342742352251536,False,Success,0.3125
23,3,Amber Rose,Percent,25.0,0.08896049888892842,False,Success,0.3125
23,3,Rick Perry,Percent,23.0,0.00537670178977997,True,Success,0.3125
23,3,James Hinchcliffe,Percent,29.0,0.08048360148480539,False,Success,0.3125
23,3,Babyface,Percent,25.0,0.06556901716959458,False,Success,0.3125
23,3,Vanilla Ice,Percent,23.0,0.08108600509353815,False,Success,0.3125
23,3,Jana Kramer,Percent,26.0,0.09447064623037403,False,Success,0.3125
23,3,Terra Jole,Percent,30.0,0.08639851839490778,False,Success,0.3125
23,4,Maureen McCormick,Percent,24.0,0.07787841184289655,False,Success,0.45871559633027525
23,4,Marilu Henner,Percent,21.0,0.07759515282204334,False,Success,0.45871559633027525
23,4,Ryan Lochte,Percent,22.0,0.12667951681794817,False,Success,0.45871559633027525
23,4,Calvin Johnson Jr.,Percent,23.0,0.12076449496960683,False,Success,0.45871559633027525
23,4,Laurie Hernandez,Percent,30.0,0.13035432344905318,False,Success,0.45871559633027525
23,4,Amber Rose,Percent,24.0,0.08833053313814788,False,Success,0.45871559633027525
23,4,James Hinchcliffe,Percent,28.0,0.09925995327228722,False,Success,0.45871559633027525
23,4,Babyface,Percent,18.0,0.028636347208987677,True,Success,0.45871559633027525
23,4,Vanilla Ice,Percent,23.0,0.06493290574668972,True,Success,0.45871559633027525
23,4,Jana Kramer,Percent,23.0,0.09847715072579137,False,Success,0.45871559633027525
23,4,Terra Jole,Percent,25.0,0.08709121000654817,False,Success,0.45871559633027525
23,5,Maureen McCormick,Percent,24.0,0.0826220339518228,False,No Elimination,0.0
23,5,Marilu Henner,Percent,27.0,0.07990405915253553,False,No Elimination,0.0
23,5,Ryan Lochte,Percent,24.0,0.13710818767835384,False,No Elimination,0.0
23,5,Calvin Johnson Jr.,Percent,24.0,0.13960918570826303,False,No Elimination,0.0
23,5,Laurie Hernandez,Percent,25.0,0.15858945307676775,False,No Elimination,0.0
23,5,Amber Rose,Percent,24.0,0.09864913365433554,False,No Elimination,0.0
23,5,James Hinchcliffe,Percent,29.0,0.1012482611377113,False,No Elimination,0.0
23,5,Jana Kramer,Percent,26.0,0.10696695835325896,False,No Elimination,0.0
23,5,Terra Jole,Percent,27.0,0.0953027272869511,False,No Elimination,0.0
23,6,Maureen McCormick,Percent,31.0,0.09199799512993458,False,Success,0.2846299810246679
23,6,Marilu Henner,Percent,34.0,0.08505469793740678,False,Success,0.2846299810246679
23,6,Ryan Lochte,Percent,30.0,0.15209067841056265,False,Success,0.2846299810246679
23,6,Calvin Johnson Jr.,Percent,37.0,0.1415367366454345,False,Success,0.2846299810246679
23,6,Laurie Hernandez,Percent,37.0,0.16718870492069451,False,Success,0.2846299810246679
23,6,Amber Rose,Percent,28.0,0.012590128091584381,True,Success,0.2846299810246679
23,6,James Hinchcliffe,Percent,38.0,0.10535471493918043,False,Success,0.2846299810246679
23,6,Jana Kramer,Percent,40.0,0.12122914148816392,False,Success,0.2846299810246679
23,6,Terra Jole,Percent,30.0,0.12295720243703828,False,Success,0.2846299810246679
23,7,Maureen McCormick,Percent,33.0,0.01061209190526279,True,Success,0.22522522522522523
23,7,Marilu Henner,Percent,32.0,0.11747212389325958,False,Success,0.22522522522522523
23,7,Ryan Lochte,Percent,33.0,0.16269941769494292,False,Success,0.22522522522522523
23,7,Calvin Johnson Jr.,Percent,37.0,0.16647688879740666,False,Success,0.22522522522522523
23,7,Laurie Hernandez,Percent,34.5,0.17004711198364783,False,Success,0.22522522522522523
23,7,James Hinchcliffe,Percent,37.0,0.1200139005561064,False,Success,0.22522522522522523
23,7,Jana Kramer,Percent,34.5,0.12522455035321844,False,Success,0.22522522522522523
23,7,Terra Jole,Percent,34.5,0.1274539148161553,False,Success,0.22522522522522523
23,8,Marilu Henner,Percent,23.0,0.15338754026869733,False,Success,0.10013351134846461
23,8,Ryan Lochte,Percent,26.0,0.02598151164100669,True,Success,0.10013351134846461
23,8,Calvin Johnson Jr.,Percent,30.0,0.1687372894287697,False,Success,0.10013351134846461
23,8,Laurie Hernandez,Percent,33.0,0.19443556358228956,False,Success,0.10013351134846461
